timestamp,host,cpu_util,throughput_rps,power_watts,efficiency_score
1773178946.4183173,h2,4.79,0.00,4.75,0.2104
1773178946.919365,h2,5.08,0.00,4.75,0.2104
1773178947.4204075,h2,4.55,0.00,4.75,0.2104
1773178947.921446,h2,5.08,0.00,4.75,0.2104
1773178948.4224832,h2,4.61,0.00,4.25,0.2352
1773178948.9235206,h2,4.67,0.00,4.75,0.2104
1773178949.4246051,h2,5.13,0.00,4.75,0.2104
1773178949.9256485,h2,4.90,0.00,4.25,0.2352
1773178950.4266875,h2,4.90,0.00,4.75,0.2104
1773178950.927754,h2,4.96,0.00,4.75,0.2104
1773178951.428812,h2,4.79,0.00,4.25,0.2352
1773178951.929861,h2,4.85,0.00,4.75,0.2104
1773178952.430904,h2,4.90,0.00,4.75,0.2104
1773178952.9319358,h2,4.26,0.00,4.25,0.2352
1773178953.4329743,h2,3.18,0.00,4.75,0.2104
1773178953.9340596,h2,3.12,0.00,4.25,0.2352
1773178954.4351287,h2,3.12,0.00,4.75,0.2104
1773178954.9361677,h2,3.19,0.00,4.75,0.2104
1773178955.4372058,h2,3.12,0.00,5.42,0.1844
1773178955.9383311,h2,3.24,0.00,4.75,0.2104
1773178956.4394455,h2,3.12,0.00,4.75,0.2104
1773178956.9405468,h2,3.24,0.00,4.75,0.2104
1773178957.4416506,h2,3.18,0.00,4.25,0.2352
1773178957.9427686,h2,3.18,0.00,4.75,0.2104
1773178958.4438672,h2,3.06,0.00,4.25,0.2352
1773178958.944897,h2,3.24,0.00,4.75,0.2104
1773178959.4459898,h2,3.43,0.00,4.75,0.2104
1773178959.9470794,h2,3.06,0.00,4.75,0.2104
1773178960.4481575,h2,3.18,0.00,4.75,0.2104
1773178960.9492245,h2,3.06,0.00,5.42,0.1844
1773178961.4503326,h2,3.18,0.00,4.75,0.2104
1773178961.95145,h2,3.18,0.00,4.75,0.2104
1773178962.4524872,h2,3.12,0.00,4.75,0.2104
1773178962.9535258,h2,3.18,0.00,4.25,0.2352
1773178963.454589,h2,3.06,0.00,4.75,0.2104
1773178963.9556248,h2,3.18,0.00,4.75,0.2104
1773178964.456663,h2,3.12,0.00,4.75,0.2104
1773178964.957727,h2,3.18,0.00,4.75,0.2104
1773178965.4587834,h2,3.12,0.00,4.75,0.2104
1773178965.9598212,h2,3.12,0.00,4.75,0.2104
1773178966.4608557,h2,3.12,0.00,4.75,0.2104
1773178966.9619277,h2,3.18,0.00,4.75,0.2104
1773178967.462984,h2,3.19,0.00,4.75,0.2104
1773178967.964032,h2,3.12,0.00,4.75,0.2104
1773178968.4650738,h2,3.18,0.00,4.75,0.2104
1773178968.9661493,h2,3.18,0.00,4.75,0.2104
1773178969.4672377,h2,3.18,0.00,4.75,0.2104
1773178969.9682755,h2,3.06,0.00,4.75,0.2104
1773178970.4693158,h2,3.18,0.00,5.41,0.1847
1773178970.970389,h2,3.12,0.00,4.75,0.2104
1773178971.47143,h2,3.18,0.00,4.75,0.2104
1773178971.9724777,h2,3.12,0.00,4.75,0.2104
1773178972.473519,h2,3.12,0.00,4.75,0.2104
1773178972.9745576,h2,0.56,0.00,4.75,0.2104
1773178973.4757168,h2,0.00,0.00,4.25,0.2352
1773178973.9767628,h2,0.00,0.00,4.75,0.2104
1773178974.4779072,h2,0.00,0.00,4.25,0.2352
1773178974.978982,h2,0.00,0.00,4.75,0.2104
1773178975.480177,h2,0.00,0.00,4.75,0.2104
1773178975.9812543,h2,0.00,0.00,4.25,0.2352
1773178976.48235,h2,0.00,0.00,4.75,0.2104
1773178976.983537,h2,0.06,0.00,4.75,0.2104
1773178977.4846256,h2,0.00,0.00,4.75,0.2104
1773178977.9857397,h2,0.00,0.00,4.75,0.2104
1773178978.486843,h2,0.06,0.00,4.75,0.2104
1773178978.9879267,h2,0.00,0.00,4.75,0.2104
1773178979.4890556,h2,0.00,0.00,4.75,0.2104
1773178979.9901555,h2,0.06,0.00,4.75,0.2104
1773178980.4912512,h2,0.00,0.00,4.75,0.2104
1773178980.9923253,h2,0.00,0.00,4.25,0.2352
1773178981.4934175,h2,0.00,0.00,4.25,0.2352
1773178981.9944897,h2,0.00,0.00,4.75,0.2104
1773178982.4955814,h2,0.00,0.00,4.75,0.2104
1773178982.996661,h2,0.00,0.00,4.75,0.2104
1773178983.49775,h2,0.00,0.00,4.75,0.2104
1773178983.9988432,h2,0.00,0.00,4.25,0.2352
